CLIENTE_NUMBER	FX_IDADE	CEP_GRUPO_RISCO	FX_RENDA	INDICADOR_RESTRITIVO	QTDE_CONSULTAS_CREDITO	RESPOSTA
41728	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
41729	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
41730	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
41731	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	3 ou mais	0
41732	sem informacao	(5) altissimo	(1) nao informado	0	3 ou mais	0
41733	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	1	0
41734	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41735	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41736	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41737	(4) 40 a 45	(2) baixo	(3) De 1500 a 2500	0	0	0
41738	(1) <=24	(3) medio	(3) De 1500 a 2500	0	2	0
41739	(3) 35 a 39	(2) baixo	(5) 5001 a 7000	0	0	0
41740	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41741	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	0	0
41742	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
41743	(4) 40 a 45	(2) baixo	(5) 5001 a 7000	0	0	0
41744	sem informacao	(2) baixo	(3) De 1500 a 2500	0	0	0
41745	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
41746	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41747	(5) >=46	(2) baixo	(5) 5001 a 7000	0	0	0
41748	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
41749	sem informacao	(5) altissimo	(1) nao informado	0	0	1
41750	(5) >=46	(4) alto	(3) De 1500 a 2500	0	1	0
41751	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41752	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	1	0
41753	(5) >=46	(2) baixo	(3) De 1500 a 2500	1	1	0
41754	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
41755	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	0	0
41756	(3) 35 a 39	(2) baixo	(3) De 1500 a 2500	0	0	0
41757	(1) <=24	(3) medio	(3) De 1500 a 2500	0	1	0
41758	(4) 40 a 45	(2) baixo	(3) De 1500 a 2500	0	0	0
41759	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
41760	(1) <=24	(3) medio	(4) De 2501 a 5000	0	1	0
41761	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
41762	(3) 35 a 39	(2) baixo	(3) De 1500 a 2500	0	0	0
41763	(3) 35 a 39	(2) baixo	(3) De 1500 a 2500	0	0	0
41764	(1) <=24	(5) altissimo	(1) nao informado	0	0	0
41765	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	1	0
41766	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	1	0
41767	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41768	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
41769	(3) 35 a 39	(2) baixo	(4) De 2501 a 5000	0	0	0
41770	sem informacao	(3) medio	(3) De 1500 a 2500	0	0	1
41771	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41772	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
41773	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
41774	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	1	0
41775	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	2	0
41776	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41777	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	0	0
41778	(4) 40 a 45	(1) baissiximo	(4) De 2501 a 5000	0	2	0
41779	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	1	0
41780	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	1	0
41781	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41782	sem informacao	(1) baissiximo	(5) 5001 a 7000	0	0	0
41783	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	0	0
41784	(1) <=24	(2) baixo	(5) 5001 a 7000	0	3 ou mais	0
41785	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	0	0
41786	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41787	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
41788	(5) >=46	(1) baissiximo	(4) De 2501 a 5000	0	3 ou mais	0
41789	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	2	0
41790	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
41791	(5) >=46	(1) baissiximo	(6) >7000	0	1	0
41792	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	3 ou mais	1
41793	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
41794	(5) >=46	(1) baissiximo	(6) >7000	0	1	0
41795	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	2	0
41796	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	2	0
41797	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
41798	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	3 ou mais	0
41799	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	3 ou mais	1
41800	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	2	0
41801	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
41802	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
41803	(5) >=46	(1) baissiximo	(6) >7000	0	1	0
41804	(1) <=24	(3) medio	(3) De 1500 a 2500	0	1	0
41805	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41806	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
41807	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41808	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41809	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
41810	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
41811	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
41812	(1) <=24	(3) medio	(3) De 1500 a 2500	0	3 ou mais	1
41813	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41814	(4) 40 a 45	(4) alto	(3) De 1500 a 2500	0	2	0
41815	(5) >=46	(1) baissiximo	(3) De 1500 a 2500	1	0	0
41816	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	1
41817	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	1	0
41818	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	2	0
41819	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
41820	(1) <=24	(2) baixo	(4) De 2501 a 5000	0	1	1
41821	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41822	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	1	0
41823	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41824	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	0	0
41825	(3) 35 a 39	(2) baixo	(4) De 2501 a 5000	0	0	0
41826	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41827	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41828	(3) 35 a 39	(1) baissiximo	(5) 5001 a 7000	0	0	0
41829	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	1	0
41830	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	1	0
41831	(3) 35 a 39	(2) baixo	(6) >7000	0	0	0
41832	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
41833	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
41834	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	3 ou mais	1
41835	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	1
41836	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41837	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41838	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	1
41839	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
41840	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	3 ou mais	0
41841	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41842	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	1	0
41843	sem informacao	(2) baixo	(4) De 2501 a 5000	0	1	0
41844	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
41845	(5) >=46	(2) baixo	(5) 5001 a 7000	0	0	0
41846	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41847	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41848	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
41849	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	0	1
41850	(5) >=46	(1) baissiximo	(6) >7000	0	1	0
41851	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41852	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41853	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
41854	(3) 35 a 39	(2) baixo	(4) De 2501 a 5000	0	0	0
41855	sem informacao	(5) altissimo	(1) nao informado	0	1	1
41856	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41857	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
41858	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	1
41859	sem informacao	(3) medio	(3) De 1500 a 2500	0	0	0
41860	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
41861	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	3 ou mais	0
41862	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	0
41863	(5) >=46	(4) alto	(3) De 1500 a 2500	0	3 ou mais	0
41864	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41865	(5) >=46	(1) baissiximo	(6) >7000	0	1	0
41866	(2) 25 a 34	(2) baixo	(2) <1500	0	0	0
41867	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
41868	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
41869	(5) >=46	(3) medio	(3) De 1500 a 2500	0	1	0
41870	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	2	0
41871	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
41872	sem informacao	(1) baissiximo	(6) >7000	0	1	0
41873	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	1	0
41874	(4) 40 a 45	(2) baixo	(3) De 1500 a 2500	0	0	0
41875	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	1	0
41876	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
41877	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
41878	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
41879	(5) >=46	(2) baixo	(5) 5001 a 7000	0	0	0
41880	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
41881	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
41882	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
41883	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41884	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	0	0
41885	(3) 35 a 39	(2) baixo	(3) De 1500 a 2500	0	0	0
41886	(3) 35 a 39	(2) baixo	(4) De 2501 a 5000	1	1	0
41887	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	0	0
41888	(3) 35 a 39	(2) baixo	(5) 5001 a 7000	0	0	0
41889	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
41890	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
41891	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41892	(4) 40 a 45	(2) baixo	(5) 5001 a 7000	0	1	0
41893	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	2	0
41894	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	2	0
41895	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
41896	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	3 ou mais	1
41897	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
41898	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	0	0
41899	(5) >=46	(2) baixo	(5) 5001 a 7000	0	0	0
41900	(4) 40 a 45	(2) baixo	(5) 5001 a 7000	0	0	1
41901	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	1
41902	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
41903	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	2	0
41904	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
41905	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
41906	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
41907	(4) 40 a 45	(2) baixo	(3) De 1500 a 2500	0	3 ou mais	1
41908	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
41909	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41910	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
41911	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	3 ou mais	0
41912	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41913	(3) 35 a 39	(2) baixo	(3) De 1500 a 2500	0	0	0
41914	(5) >=46	(1) baissiximo	(5) 5001 a 7000	1	3 ou mais	1
41915	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
41916	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	1	0
41917	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41918	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	1
41919	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	1	0
41920	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	2	0
41921	sem informacao	(5) altissimo	(1) nao informado	0	0	1
41922	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
41923	(4) 40 a 45	(2) baixo	(5) 5001 a 7000	0	0	0
41924	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
41925	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
41926	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	0	0
41927	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
41928	(1) <=24	(3) medio	(3) De 1500 a 2500	0	1	0
41929	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	2	0
41930	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	0	0
41931	(4) 40 a 45	(2) baixo	(5) 5001 a 7000	0	1	0
41932	sem informacao	(5) altissimo	(1) nao informado	0	2	0
41933	(4) 40 a 45	(2) baixo	(3) De 1500 a 2500	0	0	0
41934	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41935	(2) 25 a 34	(1) baissiximo	(4) De 2501 a 5000	0	0	0
41936	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	2	0
41937	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	3 ou mais	0
41938	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	1
41939	(5) >=46	(3) medio	(4) De 2501 a 5000	0	1	0
41940	(3) 35 a 39	(1) baissiximo	(5) 5001 a 7000	0	2	0
41941	(3) 35 a 39	(1) baissiximo	(6) >7000	0	0	0
41942	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
41943	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
41944	sem informacao	(3) medio	(3) De 1500 a 2500	0	0	0
41945	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	1	0
41946	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
41947	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
41948	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	3 ou mais	0
41949	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	2	0
41950	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
41951	(5) >=46	(2) baixo	(5) 5001 a 7000	0	0	0
41952	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	0	0
41953	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41954	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
41955	(3) 35 a 39	(2) baixo	(4) De 2501 a 5000	0	0	0
41956	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	1	0
41957	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
41958	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	1	0
41959	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
41960	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41961	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	0	0
41962	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	3 ou mais	1
41963	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
41964	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41965	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41966	(3) 35 a 39	(2) baixo	(5) 5001 a 7000	0	0	0
41967	(5) >=46	(2) baixo	(5) 5001 a 7000	1	0	0
41968	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41969	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41970	(5) >=46	(2) baixo	(5) 5001 a 7000	0	0	0
41971	(5) >=46	(3) medio	(4) De 2501 a 5000	0	2	0
41972	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	0	0
41973	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41974	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	2	0
41975	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
41976	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	0	0
41977	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41978	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
41979	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	0
41980	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	1	0
41981	(5) >=46	(2) baixo	(6) >7000	0	0	0
41982	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	0	0
41983	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	0	0
41984	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41985	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41986	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	1
41987	(5) >=46	(2) baixo	(5) 5001 a 7000	0	0	0
41988	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
41989	sem informacao	(5) altissimo	(1) nao informado	0	0	0
41990	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41991	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
41992	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
41993	sem informacao	(5) altissimo	(1) nao informado	0	0	1
41994	(5) >=46	(2) baixo	(3) De 1500 a 2500	1	3 ou mais	0
41995	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
41996	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
41997	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	1
41998	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
41999	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	3 ou mais	0
42000	(5) >=46	(4) alto	(3) De 1500 a 2500	0	0	0
42001	(1) <=24	(3) medio	(3) De 1500 a 2500	0	2	0
42002	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
42003	sem informacao	(2) baixo	(3) De 1500 a 2500	0	0	1
42004	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	2	0
42005	(3) 35 a 39	(2) baixo	(3) De 1500 a 2500	0	1	0
42006	(1) <=24	(3) medio	(4) De 2501 a 5000	0	2	1
42007	sem informacao	(5) altissimo	(1) nao informado	0	0	0
42008	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
42009	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
42010	(3) 35 a 39	(2) baixo	(3) De 1500 a 2500	0	0	0
42011	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
42012	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
42013	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	1	0
42014	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	0	0
42015	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
42016	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	3 ou mais	0
42017	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	1	0
42018	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	0	0
42019	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	0	0
42020	(1) <=24	(4) alto	(3) De 1500 a 2500	0	1	0
42021	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	3 ou mais	0
42022	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
42023	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	0	0
42024	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	0	0
42025	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	0	0
42026	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	1	0
42027	sem informacao	(3) medio	(3) De 1500 a 2500	0	0	0
42028	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	0	0
42029	(4) 40 a 45	(2) baixo	(3) De 1500 a 2500	0	3 ou mais	0
42030	(4) 40 a 45	(1) baissiximo	(5) 5001 a 7000	0	0	0
42031	(3) 35 a 39	(5) altissimo	(3) De 1500 a 2500	0	1	0
42032	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	3 ou mais	0
42033	(1) <=24	(4) alto	(3) De 1500 a 2500	0	1	0
42034	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	1
42035	(3) 35 a 39	(4) alto	(3) De 1500 a 2500	0	2	0
42036	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	0	0
42037	(4) 40 a 45	(3) medio	(4) De 2501 a 5000	0	3 ou mais	0
42038	sem informacao	(5) altissimo	(1) nao informado	0	0	0
42039	sem informacao	(5) altissimo	(1) nao informado	0	0	0
42040	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	0	0
42041	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
42042	(3) 35 a 39	(2) baixo	(4) De 2501 a 5000	0	0	0
42043	(3) 35 a 39	(2) baixo	(4) De 2501 a 5000	0	1	0
42044	(1) <=24	(1) baissiximo	(5) 5001 a 7000	0	0	0
42045	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	3 ou mais	1
42046	sem informacao	(5) altissimo	(1) nao informado	0	0	1
42047	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
42048	sem informacao	(5) altissimo	(1) nao informado	0	0	1
42049	(3) 35 a 39	(2) baixo	(3) De 1500 a 2500	0	2	0
42050	(3) 35 a 39	(2) baixo	(3) De 1500 a 2500	0	0	0
42051	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	1
42052	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
42053	(4) 40 a 45	(2) baixo	(3) De 1500 a 2500	0	0	1
42054	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
42055	sem informacao	(5) altissimo	(1) nao informado	0	0	0
42056	sem informacao	(2) baixo	(4) De 2501 a 5000	0	2	0
42057	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
42058	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
42059	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
42060	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
42061	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	3 ou mais	0
42062	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
42063	(5) >=46	(4) alto	(2) <1500	0	0	0
42064	(2) 25 a 34	(2) baixo	(2) <1500	0	0	0
42065	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
42066	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	0	1
42067	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
42068	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
42069	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
42070	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
42071	(5) >=46	(3) medio	(4) De 2501 a 5000	0	1	0
42072	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	0	0
42073	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	1	0
42074	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	0	0
42075	(4) 40 a 45	(5) altissimo	(3) De 1500 a 2500	1	3 ou mais	0
42076	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
42077	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	1	0
42078	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	3 ou mais	0
42079	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	0	0
42080	(5) >=46	(3) medio	(4) De 2501 a 5000	0	1	1
42081	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	2	0
42082	sem informacao	(5) altissimo	(1) nao informado	0	1	1
42083	(5) >=46	(3) medio	(3) De 1500 a 2500	0	2	0
42084	(1) <=24	(3) medio	(4) De 2501 a 5000	0	3 ou mais	0
42085	(5) >=46	(4) alto	(3) De 1500 a 2500	0	3 ou mais	0
42086	sem informacao	(5) altissimo	(1) nao informado	0	2	1
42087	(2) 25 a 34	(5) altissimo	(4) De 2501 a 5000	0	1	0
42088	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	1	0
42089	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
42090	(2) 25 a 34	(5) altissimo	(4) De 2501 a 5000	0	2	0
42091	(5) >=46	(3) medio	(5) 5001 a 7000	0	1	0
42092	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	1	0
42093	(4) 40 a 45	(5) altissimo	(3) De 1500 a 2500	0	2	0
42094	(2) 25 a 34	(5) altissimo	(2) <1500	0	0	0
42095	sem informacao	(5) altissimo	(1) nao informado	0	1	0
42096	(2) 25 a 34	(3) medio	(2) <1500	0	0	0
42097	(4) 40 a 45	(5) altissimo	(3) De 1500 a 2500	0	0	0
42098	sem informacao	(5) altissimo	(1) nao informado	0	0	0
42099	(2) 25 a 34	(5) altissimo	(4) De 2501 a 5000	0	0	0
42100	(2) 25 a 34	(5) altissimo	(1) nao informado	0	0	0
42101	(1) <=24	(4) alto	(4) De 2501 a 5000	0	3 ou mais	1
42102	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
42103	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	0	1
